tanggal,stasiun,pm25,pm10,so2,co,o3,no2,max,critical,categori
2021-03-29,DKI4 (Lubang Buaya),84.0,54.0,41.0,18.0,35.0,19.0,84.0,PM25,SEDANG
2021-03-30,DKI4 (Lubang Buaya),76.0,41.0,42.0,14.0,21.0,25.0,76.0,PM25,SEDANG
2021-03-31,DKI4 (Lubang Buaya),69.0,48.0,43.0,12.0,25.0,18.0,69.0,PM25,SEDANG
2021-04-01,DKI4 (Lubang Buaya),49.0,22.0,41.0,7.0,18.0,12.0,49.0,PM25,BAIK
2021-04-02,DKI4 (Lubang Buaya),62.0,37.0,44.0,11.0,18.0,12.0,62.0,PM25,SEDANG
2021-04-03,DKI4 (Lubang Buaya),67.0,39.0,42.0,9.0,22.0,14.0,67.0,PM25,SEDANG
2021-04-04,DKI4 (Lubang Buaya),103.0,64.0,43.0,26.0,23.0,20.0,103.0,PM25,TIDAK SEHAT
2021-04-05,DKI4 (Lubang Buaya),80.0,52.0,43.0,14.0,23.0,16.0,80.0,PM25,SEDANG
2021-04-06,DKI4 (Lubang Buaya),50.0,30.0,43.0,6.0,15.0,10.0,50.0,PM25,BAIK
2021-04-07,DKI4 (Lubang Buaya),38.0,22.0,42.0,5.0,16.0,8.0,42.0,SO2,BAIK
2021-04-08,DKI4 (Lubang Buaya),55.0,24.0,48.0,8.0,14.0,10.0,55.0,PM25,SEDANG
2021-04-09,DKI4 (Lubang Buaya),63.0,42.0,43.0,8.0,21.0,13.0,63.0,PM25,SEDANG
2021-04-10,DKI4 (Lubang Buaya),90.0,61.0,43.0,15.0,27.0,21.0,90.0,PM25,SEDANG
2021-04-11,DKI4 (Lubang Buaya),108.0,66.0,47.0,18.0,35.0,24.0,108.0,PM25,TIDAK SEHAT
2021-04-12,DKI4 (Lubang Buaya),92.0,57.0,43.0,18.0,27.0,17.0,92.0,PM25,SEDANG
2021-04-13,DKI4 (Lubang Buaya),78.0,52.0,44.0,13.0,31.0,20.0,78.0,PM25,SEDANG
2021-04-14,DKI4 (Lubang Buaya),79.0,52.0,42.0,13.0,31.0,14.0,79.0,PM25,SEDANG
2021-04-15,DKI4 (Lubang Buaya),87.0,55.0,42.0,27.0,25.0,27.0,87.0,PM25,SEDANG
2021-04-16,DKI4 (Lubang Buaya),90.0,61.0,42.0,17.0,21.0,20.0,90.0,PM25,SEDANG
2021-04-17,DKI4 (Lubang Buaya),109.0,63.0,43.0,20.0,27.0,19.0,109.0,PM25,TIDAK SEHAT
2021-04-18,DKI4 (Lubang Buaya),82.0,57.0,42.0,16.0,,16.0,82.0,PM25,SEDANG
2021-04-19,DKI4 (Lubang Buaya),94.0,58.0,46.0,12.0,,19.0,94.0,PM25,SEDANG
2021-04-20,DKI4 (Lubang Buaya),90.0,56.0,45.0,10.0,34.0,17.0,90.0,PM25,SEDANG
2021-04-21,DKI4 (Lubang Buaya),103.0,64.0,43.0,16.0,27.0,17.0,103.0,PM25,TIDAK SEHAT
2021-04-22,DKI4 (Lubang Buaya),99.0,60.0,45.0,10.0,34.0,17.0,99.0,PM25,SEDANG
2021-04-23,DKI4 (Lubang Buaya),112.0,67.0,19.0,13.0,31.0,24.0,112.0,PM25,TIDAK SEHAT
2021-04-24,DKI4 (Lubang Buaya),98.0,65.0,33.0,13.0,31.0,20.0,98.0,PM25,SEDANG
2021-04-25,DKI4 (Lubang Buaya),116.0,73.0,37.0,17.0,20.0,17.0,116.0,PM25,TIDAK SEHAT
2021-04-26,DKI4 (Lubang Buaya),117.0,64.0,37.0,11.0,22.0,14.0,117.0,PM25,TIDAK SEHAT
2021-04-27,DKI4 (Lubang Buaya),138.0,75.0,38.0,11.0,27.0,13.0,138.0,PM25,TIDAK SEHAT
2021-04-28,DKI4 (Lubang Buaya),94.0,55.0,37.0,9.0,28.0,17.0,94.0,PM25,SEDANG
2021-04-29,DKI4 (Lubang Buaya),78.0,51.0,37.0,12.0,23.0,19.0,78.0,PM25,SEDANG
2021-04-30,DKI4 (Lubang Buaya),85.0,57.0,36.0,,26.0,17.0,85.0,PM25,SEDANG
2021-05-01,DKI4 (Lubang Buaya),91.0,58.0,37.0,,26.0,13.0,91.0,PM25,SEDANG
2021-05-02,DKI4 (Lubang Buaya),89.0,54.0,38.0,,22.0,10.0,89.0,PM25,SEDANG
2021-05-03,DKI4 (Lubang Buaya),95.0,61.0,39.0,,22.0,12.0,95.0,PM25,SEDANG
2021-05-04,DKI4 (Lubang Buaya),113.0,74.0,41.0,15.0,17.0,13.0,113.0,PM25,TIDAK SEHAT
2021-05-05,DKI4 (Lubang Buaya),117.0,73.0,38.0,20.0,21.0,21.0,117.0,PM25,TIDAK SEHAT
2021-05-06,DKI4 (Lubang Buaya),77.0,54.0,37.0,7.0,27.0,16.0,77.0,PM25,SEDANG
2021-05-07,DKI4 (Lubang Buaya),78.0,51.0,38.0,22.0,25.0,20.0,78.0,PM25,SEDANG
2021-05-08,DKI4 (Lubang Buaya),87.0,56.0,39.0,9.0,29.0,15.0,87.0,PM25,SEDANG
2021-05-09,DKI4 (Lubang Buaya),66.0,46.0,37.0,6.0,31.0,11.0,66.0,PM25,SEDANG
2021-05-10,DKI4 (Lubang Buaya),73.0,42.0,37.0,7.0,31.0,12.0,73.0,PM25,SEDANG
2021-05-11,DKI4 (Lubang Buaya),102.0,65.0,38.0,8.0,31.0,11.0,102.0,PM25,TIDAK SEHAT
2021-05-12,DKI4 (Lubang Buaya),105.0,67.0,37.0,9.0,27.0,11.0,105.0,PM25,TIDAK SEHAT
2021-05-13,DKI4 (Lubang Buaya),112.0,75.0,36.0,13.0,24.0,13.0,112.0,PM25,TIDAK SEHAT
2021-05-14,DKI4 (Lubang Buaya),76.0,51.0,38.0,3.0,27.0,8.0,76.0,PM25,SEDANG
2021-05-15,DKI4 (Lubang Buaya),89.0,62.0,38.0,,16.0,13.0,89.0,PM25,SEDANG
2021-05-16,DKI4 (Lubang Buaya),92.0,54.0,37.0,,25.0,15.0,92.0,PM25,SEDANG
2021-05-17,DKI4 (Lubang Buaya),74.0,49.0,37.0,4.0,28.0,17.0,74.0,PM25,SEDANG
2021-05-18,DKI4 (Lubang Buaya),57.0,39.0,36.0,,32.0,18.0,57.0,PM25,SEDANG
2021-05-19,DKI4 (Lubang Buaya),99.0,61.0,39.0,10.0,25.0,23.0,99.0,PM25,SEDANG
2021-05-20,DKI4 (Lubang Buaya),103.0,60.0,36.0,9.0,29.0,19.0,103.0,PM25,TIDAK SEHAT
2021-05-21,DKI4 (Lubang Buaya),95.0,55.0,37.0,9.0,27.0,20.0,95.0,PM25,SEDANG
2021-05-22,DKI4 (Lubang Buaya),85.0,53.0,32.0,,36.0,22.0,85.0,PM25,SEDANG
2021-05-23,DKI4 (Lubang Buaya),107.0,64.0,43.0,31.0,30.0,26.0,107.0,PM25,TIDAK SEHAT
2021-05-24,DKI4 (Lubang Buaya),118.0,72.0,57.0,26.0,33.0,24.0,118.0,PM25,TIDAK SEHAT
2021-05-25,DKI4 (Lubang Buaya),68.0,42.0,49.0,7.0,37.0,22.0,68.0,PM25,SEDANG
2021-05-26,DKI4 (Lubang Buaya),93.0,55.0,38.0,9.0,28.0,20.0,93.0,PM25,SEDANG
2021-05-27,DKI4 (Lubang Buaya),79.0,50.0,41.0,6.0,26.0,18.0,79.0,PM25,SEDANG
2021-05-28,DKI4 (Lubang Buaya),93.0,56.0,40.0,11.0,26.0,20.0,93.0,PM25,SEDANG
2021-05-29,DKI4 (Lubang Buaya),91.0,57.0,40.0,10.0,29.0,26.0,91.0,PM25,SEDANG
2021-05-30,DKI4 (Lubang Buaya),72.0,47.0,41.0,15.0,26.0,23.0,72.0,PM25,SEDANG
2021-05-31,DKI4 (Lubang Buaya),93.0,59.0,41.0,9.0,37.0,24.0,93.0,PM25,SEDANG
2021-06-01,DKI4 (Lubang Buaya),105.0,65.0,41.0,,36.0,30.0,105.0,PM25,TIDAK SEHAT
2021-06-02,DKI4 (Lubang Buaya),100.0,63.0,41.0,,36.0,21.0,100.0,PM25,SEDANG
2021-06-03,DKI4 (Lubang Buaya),89.0,54.0,41.0,11.0,32.0,20.0,89.0,PM25,SEDANG
2021-06-04,DKI4 (Lubang Buaya),100.0,62.0,43.0,7.0,41.0,17.0,100.0,PM25,SEDANG
2021-06-05,DKI4 (Lubang Buaya),93.0,57.0,41.0,11.0,36.0,23.0,93.0,PM25,SEDANG
2021-06-06,DKI4 (Lubang Buaya),93.0,56.0,41.0,9.0,38.0,20.0,93.0,PM25,SEDANG
2021-06-07,DKI4 (Lubang Buaya),86.0,50.0,41.0,9.0,37.0,21.0,86.0,PM25,SEDANG
2021-06-08,DKI4 (Lubang Buaya),103.0,62.0,44.0,,30.0,29.0,103.0,PM25,TIDAK SEHAT
2021-06-09,DKI4 (Lubang Buaya),108.0,68.0,43.0,,27.0,28.0,108.0,PM25,TIDAK SEHAT
2021-06-10,DKI4 (Lubang Buaya),108.0,68.0,37.0,9.0,32.0,28.0,108.0,PM25,TIDAK SEHAT
2021-06-11,DKI4 (Lubang Buaya),99.0,64.0,,9.0,35.0,26.0,99.0,PM25,SEDANG
2021-06-12,DKI4 (Lubang Buaya),93.0,55.0,27.0,13.0,30.0,24.0,93.0,PM25,SEDANG
2021-06-13,DKI4 (Lubang Buaya),80.0,49.0,36.0,12.0,32.0,23.0,80.0,PM25,SEDANG
2021-06-14,DKI4 (Lubang Buaya),103.0,63.0,35.0,13.0,28.0,21.0,103.0,PM25,TIDAK SEHAT
2021-06-15,DKI4 (Lubang Buaya),111.0,67.0,42.0,13.0,22.0,25.0,111.0,PM25,TIDAK SEHAT
2021-06-16,DKI4 (Lubang Buaya),88.0,62.0,35.0,20.0,19.0,22.0,88.0,PM25,SEDANG
2021-06-17,DKI4 (Lubang Buaya),102.0,64.0,35.0,28.0,20.0,28.0,102.0,PM25,TIDAK SEHAT
2021-06-18,DKI4 (Lubang Buaya),102.0,67.0,38.0,19.0,18.0,24.0,102.0,PM25,TIDAK SEHAT
2021-06-19,DKI4 (Lubang Buaya),102.0,56.0,31.0,19.0,15.0,31.0,102.0,PM25,TIDAK SEHAT
2021-06-20,DKI4 (Lubang Buaya),140.0,74.0,36.0,22.0,20.0,26.0,140.0,PM25,TIDAK SEHAT
2021-06-21,DKI4 (Lubang Buaya),90.0,51.0,29.0,14.0,19.0,21.0,90.0,PM25,SEDANG
2021-06-22,DKI4 (Lubang Buaya),84.0,47.0,33.0,16.0,21.0,22.0,84.0,PM25,SEDANG
2021-06-23,DKI4 (Lubang Buaya),107.0,58.0,38.0,14.0,23.0,25.0,107.0,PM25,TIDAK SEHAT
2021-06-24,DKI4 (Lubang Buaya),119.0,66.0,37.0,15.0,16.0,27.0,119.0,PM25,TIDAK SEHAT
2021-06-25,DKI4 (Lubang Buaya),147.0,82.0,39.0,18.0,20.0,24.0,147.0,PM25,TIDAK SEHAT
2021-06-26,DKI4 (Lubang Buaya),118.0,67.0,36.0,10.0,26.0,18.0,118.0,PM25,TIDAK SEHAT
2021-06-27,DKI4 (Lubang Buaya),134.0,72.0,34.0,18.0,29.0,22.0,134.0,PM25,TIDAK SEHAT
2021-06-28,DKI4 (Lubang Buaya),117.0,60.0,36.0,18.0,30.0,22.0,117.0,PM25,TIDAK SEHAT
2021-06-29,DKI4 (Lubang Buaya),124.0,65.0,34.0,13.0,27.0,21.0,124.0,PM25,TIDAK SEHAT
2021-06-30,DKI4 (Lubang Buaya),125.0,65.0,36.0,14.0,21.0,29.0,125.0,PM25,TIDAK SEHAT
2021-07-01,DKI4 (Lubang Buaya),114.0,62.0,37.0,13.0,23.0,27.0,114.0,PM25,TIDAK SEHAT
2021-07-02,DKI4 (Lubang Buaya),108.0,59.0,40.0,10.0,18.0,23.0,108.0,PM25,TIDAK SEHAT
2021-07-03,DKI4 (Lubang Buaya),141.0,72.0,37.0,13.0,25.0,20.0,141.0,PM25,TIDAK SEHAT
2021-07-04,DKI4 (Lubang Buaya),161.0,84.0,38.0,14.0,27.0,22.0,161.0,PM25,TIDAK SEHAT
2021-07-05,DKI4 (Lubang Buaya),153.0,83.0,39.0,13.0,31.0,26.0,153.0,PM25,TIDAK SEHAT
2021-07-06,DKI4 (Lubang Buaya),100.0,58.0,38.0,9.0,31.0,22.0,100.0,PM25,SEDANG
2021-07-07,DKI4 (Lubang Buaya),130.0,69.0,40.0,12.0,26.0,26.0,130.0,PM25,TIDAK SEHAT
2021-07-08,DKI4 (Lubang Buaya),145.0,74.0,40.0,10.0,29.0,25.0,145.0,PM25,TIDAK SEHAT
2021-07-09,DKI4 (Lubang Buaya),156.0,87.0,42.0,11.0,30.0,25.0,156.0,PM25,TIDAK SEHAT
2021-07-10,DKI4 (Lubang Buaya),132.0,71.0,45.0,9.0,29.0,21.0,132.0,PM25,TIDAK SEHAT
2021-07-11,DKI4 (Lubang Buaya),119.0,66.0,39.0,10.0,21.0,17.0,119.0,PM25,TIDAK SEHAT
2021-07-12,DKI4 (Lubang Buaya),,,,,,,0.0,,TIDAK ADA DATA
2021-07-13,DKI4 (Lubang Buaya),119.0,67.0,39.0,11.0,20.0,23.0,119.0,PM25,TIDAK SEHAT
2021-07-14,DKI4 (Lubang Buaya),116.0,57.0,39.0,13.0,20.0,26.0,116.0,PM25,TIDAK SEHAT
2021-07-15,DKI4 (Lubang Buaya),174.0,95.0,40.0,15.0,22.0,24.0,174.0,PM25,TIDAK SEHAT
2021-07-16,DKI4 (Lubang Buaya),138.0,71.0,37.0,11.0,24.0,29.0,138.0,PM25,TIDAK SEHAT
2021-07-17,DKI4 (Lubang Buaya),134.0,73.0,35.0,9.0,26.0,19.0,134.0,PM25,TIDAK SEHAT
2021-07-18,DKI4 (Lubang Buaya),150.0,75.0,37.0,12.0,32.0,22.0,150.0,PM25,TIDAK SEHAT
2021-07-19,DKI4 (Lubang Buaya),140.0,74.0,36.0,11.0,32.0,21.0,140.0,PM25,TIDAK SEHAT
2021-07-20,DKI4 (Lubang Buaya),147.0,80.0,38.0,13.0,26.0,21.0,147.0,PM25,TIDAK SEHAT
2021-07-21,DKI4 (Lubang Buaya),102.0,55.0,36.0,9.0,30.0,18.0,102.0,PM25,TIDAK SEHAT
2021-07-22,DKI4 (Lubang Buaya),110.0,57.0,39.0,9.0,28.0,26.0,110.0,PM25,TIDAK SEHAT
2021-07-23,DKI4 (Lubang Buaya),104.0,56.0,36.0,10.0,35.0,25.0,104.0,PM25,TIDAK SEHAT
2021-07-24,DKI4 (Lubang Buaya),104.0,56.0,37.0,12.0,27.0,25.0,104.0,PM25,TIDAK SEHAT
2021-07-25,DKI4 (Lubang Buaya),148.0,81.0,38.0,22.0,28.0,24.0,148.0,PM25,TIDAK SEHAT
2021-07-26,DKI4 (Lubang Buaya),131.0,68.0,39.0,14.0,24.0,25.0,131.0,PM25,TIDAK SEHAT
2021-07-27,DKI4 (Lubang Buaya),140.0,71.0,40.0,12.0,24.0,26.0,140.0,PM25,TIDAK SEHAT
2021-07-28,DKI4 (Lubang Buaya),145.0,73.0,39.0,14.0,24.0,27.0,145.0,PM25,TIDAK SEHAT
2021-07-29,DKI4 (Lubang Buaya),130.0,66.0,40.0,12.0,25.0,25.0,130.0,PM25,TIDAK SEHAT
2021-07-30,DKI4 (Lubang Buaya),154.0,83.0,39.0,15.0,37.0,34.0,154.0,PM25,TIDAK SEHAT
2021-07-31,DKI4 (Lubang Buaya),100.0,56.0,38.0,9.0,29.0,22.0,100.0,PM25,SEDANG
2021-08-01,DKI4 (Lubang Buaya),86.0,51.0,39.0,8.0,30.0,22.0,86.0,PM25,SEDANG
2021-08-02,DKI4 (Lubang Buaya),81.0,42.0,38.0,9.0,27.0,20.0,81.0,PM25,SEDANG
2021-08-03,DKI4 (Lubang Buaya),104.0,55.0,38.0,12.0,21.0,25.0,104.0,PM25,TIDAK SEHAT
2021-08-04,DKI4 (Lubang Buaya),87.0,51.0,41.0,7.0,23.0,20.0,87.0,PM25,SEDANG
2021-08-05,DKI4 (Lubang Buaya),90.0,53.0,38.0,8.0,21.0,19.0,90.0,PM25,SEDANG
2021-08-06,DKI4 (Lubang Buaya),105.0,59.0,37.0,16.0,13.0,21.0,105.0,PM25,TIDAK SEHAT
2021-08-07,DKI4 (Lubang Buaya),101.0,59.0,38.0,8.0,19.0,18.0,101.0,PM25,TIDAK SEHAT
2021-08-08,DKI4 (Lubang Buaya),92.0,54.0,40.0,7.0,21.0,17.0,92.0,PM25,SEDANG
2021-08-09,DKI4 (Lubang Buaya),82.0,48.0,40.0,6.0,26.0,16.0,82.0,PM25,SEDANG
2021-08-10,DKI4 (Lubang Buaya),68.0,35.0,38.0,6.0,30.0,19.0,68.0,PM25,SEDANG
2021-08-11,DKI4 (Lubang Buaya),102.0,56.0,39.0,11.0,27.0,23.0,102.0,PM25,TIDAK SEHAT
2021-08-12,DKI4 (Lubang Buaya),104.0,57.0,40.0,8.0,21.0,20.0,104.0,PM25,TIDAK SEHAT
2021-08-13,DKI4 (Lubang Buaya),101.0,55.0,40.0,11.0,19.0,25.0,101.0,PM25,TIDAK SEHAT
2021-08-14,DKI4 (Lubang Buaya),98.0,58.0,41.0,9.0,21.0,21.0,98.0,PM25,SEDANG
2021-08-15,DKI4 (Lubang Buaya),114.0,63.0,39.0,11.0,15.0,21.0,114.0,PM25,TIDAK SEHAT
2021-08-16,DKI4 (Lubang Buaya),100.0,55.0,41.0,8.0,17.0,21.0,100.0,PM25,SEDANG
2021-08-17,DKI4 (Lubang Buaya),103.0,59.0,41.0,8.0,24.0,20.0,103.0,PM25,TIDAK SEHAT
2021-08-18,DKI4 (Lubang Buaya),97.0,58.0,38.0,9.0,30.0,20.0,97.0,PM25,SEDANG
2021-08-19,DKI4 (Lubang Buaya),119.0,67.0,42.0,13.0,28.0,28.0,119.0,PM25,TIDAK SEHAT
2021-08-20,DKI4 (Lubang Buaya),106.0,64.0,40.0,11.0,28.0,23.0,106.0,PM25,TIDAK SEHAT
2021-08-21,DKI4 (Lubang Buaya),85.0,50.0,39.0,8.0,25.0,21.0,85.0,PM25,SEDANG
2021-08-22,DKI4 (Lubang Buaya),134.0,74.0,43.0,14.0,22.0,29.0,134.0,PM25,TIDAK SEHAT
2021-08-23,DKI4 (Lubang Buaya),106.0,63.0,40.0,10.0,24.0,20.0,106.0,PM25,TIDAK SEHAT
2021-08-24,DKI4 (Lubang Buaya),110.0,61.0,42.0,11.0,26.0,24.0,110.0,PM25,TIDAK SEHAT
2021-08-25,DKI4 (Lubang Buaya),106.0,62.0,42.0,9.0,26.0,28.0,106.0,PM25,TIDAK SEHAT
2021-08-26,DKI4 (Lubang Buaya),91.0,53.0,40.0,7.0,28.0,19.0,91.0,PM25,SEDANG
2021-08-27,DKI4 (Lubang Buaya),105.0,58.0,39.0,10.0,28.0,22.0,105.0,PM25,TIDAK SEHAT
2021-08-28,DKI4 (Lubang Buaya),123.0,65.0,38.0,10.0,36.0,23.0,123.0,PM25,TIDAK SEHAT
2021-08-29,DKI4 (Lubang Buaya),122.0,66.0,39.0,12.0,28.0,25.0,122.0,PM25,TIDAK SEHAT
2021-08-30,DKI4 (Lubang Buaya),140.0,76.0,41.0,16.0,30.0,31.0,140.0,PM25,TIDAK SEHAT
2021-08-31,DKI4 (Lubang Buaya),109.0,61.0,41.0,10.0,32.0,26.0,109.0,PM25,TIDAK SEHAT
2021-09-01,DKI4 (Lubang Buaya),118.0,68.0,40.0,16.0,26.0,27.0,118.0,PM25,TIDAK SEHAT
2021-09-02,DKI4 (Lubang Buaya),115.0,65.0,39.0,12.0,26.0,25.0,115.0,PM25,TIDAK SEHAT
2021-09-03,DKI4 (Lubang Buaya),111.0,62.0,42.0,10.0,34.0,23.0,111.0,PM25,TIDAK SEHAT
2021-09-04,DKI4 (Lubang Buaya),93.0,57.0,42.0,9.0,31.0,19.0,93.0,PM25,SEDANG
2021-09-05,DKI4 (Lubang Buaya),120.0,69.0,43.0,12.0,27.0,26.0,120.0,PM25,TIDAK SEHAT
2021-09-06,DKI4 (Lubang Buaya),109.0,62.0,42.0,9.0,29.0,16.0,109.0,PM25,TIDAK SEHAT
2021-09-07,DKI4 (Lubang Buaya),86.0,56.0,42.0,8.0,21.0,21.0,86.0,PM25,SEDANG
2021-09-08,DKI4 (Lubang Buaya),106.0,63.0,40.0,15.0,29.0,25.0,106.0,PM25,TIDAK SEHAT
2021-09-09,DKI4 (Lubang Buaya),82.0,52.0,41.0,12.0,27.0,24.0,82.0,PM25,SEDANG
2021-09-10,DKI4 (Lubang Buaya),80.0,45.0,42.0,8.0,26.0,19.0,80.0,PM25,SEDANG
2021-09-11,DKI4 (Lubang Buaya),109.0,59.0,43.0,10.0,33.0,30.0,109.0,PM25,TIDAK SEHAT
2021-09-12,DKI4 (Lubang Buaya),111.0,63.0,41.0,10.0,24.0,19.0,111.0,PM25,TIDAK SEHAT
2021-09-13,DKI4 (Lubang Buaya),88.0,54.0,42.0,7.0,18.0,16.0,88.0,PM25,SEDANG
2021-09-14,DKI4 (Lubang Buaya),61.0,36.0,41.0,6.0,19.0,15.0,61.0,PM25,SEDANG
2021-09-15,DKI4 (Lubang Buaya),110.0,60.0,42.0,19.0,18.0,23.0,110.0,PM25,TIDAK SEHAT
2021-09-16,DKI4 (Lubang Buaya),89.0,53.0,42.0,7.0,28.0,15.0,89.0,PM25,SEDANG
2021-09-17,DKI4 (Lubang Buaya),85.0,50.0,42.0,6.0,29.0,14.0,85.0,PM25,SEDANG
2021-09-18,DKI4 (Lubang Buaya),101.0,57.0,43.0,7.0,23.0,15.0,101.0,PM25,TIDAK SEHAT
2021-09-19,DKI4 (Lubang Buaya),,,,,,,0.0,,TIDAK ADA DATA
2021-09-20,DKI4 (Lubang Buaya),,,,,,,0.0,,TIDAK ADA DATA
2021-09-21,DKI4 (Lubang Buaya),99.0,,44.0,9.0,32.0,20.0,99.0,PM25,SEDANG
2021-09-22,DKI4 (Lubang Buaya),119.0,,44.0,10.0,22.0,21.0,119.0,PM25,TIDAK SEHAT
2021-09-23,DKI4 (Lubang Buaya),116.0,,43.0,9.0,24.0,18.0,116.0,PM25,TIDAK SEHAT
2021-09-24,DKI4 (Lubang Buaya),109.0,,46.0,8.0,21.0,18.0,109.0,PM25,TIDAK SEHAT
2021-09-25,DKI4 (Lubang Buaya),102.0,,45.0,7.0,26.0,16.0,102.0,PM25,TIDAK SEHAT
2021-09-26,DKI4 (Lubang Buaya),98.0,,45.0,7.0,33.0,12.0,98.0,PM25,SEDANG
2021-09-27,DKI4 (Lubang Buaya),89.0,,42.0,11.0,29.0,19.0,89.0,PM25,SEDANG
2021-09-28,DKI4 (Lubang Buaya),69.0,,41.0,6.0,38.0,15.0,69.0,PM25,SEDANG
2021-09-29,DKI4 (Lubang Buaya),102.0,,45.0,13.0,38.0,24.0,102.0,PM25,TIDAK SEHAT
2021-09-30,DKI4 (Lubang Buaya),117.0,,45.0,13.0,40.0,27.0,117.0,PM25,TIDAK SEHAT
2021-10-01,DKI4 (Lubang Buaya),91.0,,45.0,10.0,35.0,33.0,91.0,PM25,SEDANG
2021-10-02,DKI4 (Lubang Buaya),127.0,,46.0,10.0,35.0,19.0,127.0,PM25,TIDAK SEHAT
2021-10-03,DKI4 (Lubang Buaya),96.0,,44.0,9.0,32.0,19.0,96.0,PM25,SEDANG
2021-10-04,DKI4 (Lubang Buaya),110.0,,44.0,11.0,33.0,24.0,110.0,PM25,TIDAK SEHAT
2021-10-05,DKI4 (Lubang Buaya),,,,,,,0.0,,TIDAK ADA DATA
2021-10-06,DKI4 (Lubang Buaya),103.0,66.0,47.0,8.0,37.0,17.0,103.0,PM25,TIDAK SEHAT
2021-10-07,DKI4 (Lubang Buaya),77.0,52.0,41.0,7.0,27.0,23.0,77.0,PM25,SEDANG
2021-10-08,DKI4 (Lubang Buaya),98.0,58.0,45.0,9.0,30.0,22.0,98.0,PM25,SEDANG
2021-10-09,DKI4 (Lubang Buaya),83.0,55.0,47.0,7.0,36.0,21.0,83.0,PM25,SEDANG
2021-10-10,DKI4 (Lubang Buaya),97.0,61.0,42.0,9.0,43.0,16.0,97.0,PM25,SEDANG
2021-10-11,DKI4 (Lubang Buaya),100.0,62.0,43.0,10.0,44.0,26.0,100.0,PM25,SEDANG
2021-10-12,DKI4 (Lubang Buaya),111.0,70.0,47.0,9.0,32.0,25.0,111.0,PM25,TIDAK SEHAT
2021-10-13,DKI4 (Lubang Buaya),91.0,,44.0,8.0,38.0,19.0,91.0,PM25,SEDANG
2021-10-14,DKI4 (Lubang Buaya),131.0,,44.0,12.0,45.0,32.0,131.0,PM25,TIDAK SEHAT
2021-10-15,DKI4 (Lubang Buaya),157.0,100.0,41.0,15.0,50.0,26.0,157.0,PM25,TIDAK SEHAT
2021-10-16,DKI4 (Lubang Buaya),122.0,67.0,40.0,14.0,51.0,23.0,122.0,PM25,TIDAK SEHAT
2021-10-17,DKI4 (Lubang Buaya),126.0,,39.0,13.0,53.0,27.0,126.0,PM25,TIDAK SEHAT
2021-10-18,DKI4 (Lubang Buaya),88.0,57.0,42.0,11.0,32.0,19.0,88.0,PM25,SEDANG
2021-10-19,DKI4 (Lubang Buaya),80.0,52.0,41.0,18.0,31.0,23.0,80.0,PM25,SEDANG
2021-10-20,DKI4 (Lubang Buaya),96.0,,45.0,10.0,33.0,17.0,96.0,PM25,SEDANG
2021-10-21,DKI4 (Lubang Buaya),,,44.0,10.0,48.0,18.0,48.0,O3,BAIK
2021-10-22,DKI4 (Lubang Buaya),120.0,71.0,45.0,13.0,36.0,21.0,120.0,PM25,TIDAK SEHAT
2021-10-23,DKI4 (Lubang Buaya),109.0,65.0,45.0,10.0,35.0,20.0,109.0,PM25,TIDAK SEHAT
2021-10-24,DKI4 (Lubang Buaya),113.0,68.0,44.0,15.0,39.0,23.0,113.0,PM25,TIDAK SEHAT
2021-10-25,DKI4 (Lubang Buaya),104.0,62.0,44.0,11.0,41.0,22.0,104.0,PM25,TIDAK SEHAT
2021-10-26,DKI4 (Lubang Buaya),130.0,75.0,45.0,16.0,36.0,24.0,130.0,PM25,TIDAK SEHAT
2021-10-27,DKI4 (Lubang Buaya),90.0,59.0,43.0,10.0,50.0,21.0,90.0,PM25,SEDANG
2021-10-28,DKI4 (Lubang Buaya),78.0,54.0,40.0,11.0,56.0,18.0,78.0,PM25,SEDANG
2021-10-29,DKI4 (Lubang Buaya),79.0,51.0,41.0,15.0,45.0,15.0,79.0,PM25,SEDANG
2021-10-30,DKI4 (Lubang Buaya),103.0,62.0,43.0,15.0,58.0,18.0,103.0,PM25,TIDAK SEHAT
2021-10-31,DKI4 (Lubang Buaya),79.0,,,,,,79.0,PM25,SEDANG
2021-11-01,DKI4 (Lubang Buaya),,,,,,,0.0,,TIDAK ADA DATA
2021-11-02,DKI4 (Lubang Buaya),77.0,54.0,40.0,18.0,47.0,22.0,77.0,PM25,SEDANG
2021-11-03,DKI4 (Lubang Buaya),83.0,51.0,42.0,12.0,73.0,17.0,83.0,PM25,SEDANG
2021-11-04,DKI4 (Lubang Buaya),93.0,58.0,43.0,17.0,27.0,24.0,93.0,PM25,SEDANG
2021-11-05,DKI4 (Lubang Buaya),95.0,61.0,43.0,16.0,14.0,20.0,95.0,PM25,SEDANG
2021-11-06,DKI4 (Lubang Buaya),86.0,55.0,44.0,11.0,26.0,29.0,86.0,PM25,SEDANG
2021-11-07,DKI4 (Lubang Buaya),81.0,52.0,44.0,9.0,35.0,17.0,81.0,PM25,SEDANG
2021-11-08,DKI4 (Lubang Buaya),70.0,52.0,44.0,14.0,26.0,16.0,70.0,PM25,SEDANG
2021-11-09,DKI4 (Lubang Buaya),106.0,64.0,43.0,15.0,31.0,19.0,106.0,PM25,TIDAK SEHAT
